name,age,salary,monthly_expenses,savings,investments,debt,assets,financial_goal,risk_appetite
Aashi Keer,45,1323000.0,77000.0,678000.0,2618000.0,1188000.0,3007000.0,9134000.0,moderate
Abha Bera,35,468000.0,23400.0,55000.0,1400000.0,426000.0,1219000.0,4833000.0,conservative
Quincy Manne,22,319000.0,12600.0,106000.0,424000.0,163000.0,413000.0,1611000.0,moderate
Abha Bhasin,24,355000.0,17400.0,410000.0,344000.0,167000.0,1295000.0,2588000.0,conservative
Rushil Bahri,57,1845000.0,114500.0,693000.0,5392000.0,455000.0,5491000.0,21437000.0,conservative
Dhriti Nadkarni,44,1431000.0,46600.0,2131000.0,4283000.0,100000.0,5229000.0,11800000.0,moderate
Ubika Kota,32,768000.0,54200.0,914000.0,1799000.0,831000.0,2682000.0,10797000.0,conservative
Darpan Pingle,31,553000.0,35900.0,708000.0,1323000.0,392000.0,2480000.0,3877000.0,moderate
Aayush Kaur,23,464000.0,19700.0,611000.0,567000.0,311000.0,1561000.0,3942000.0,moderate
Ayush Kota,57,1123000.0,73500.0,1227000.0,1816000.0,456000.0,4493000.0,8894000.0,conservative
Jagrati Varughese,26,277000.0,15900.0,201000.0,292000.0,246000.0,706000.0,1378000.0,aggressive
Zehaan Thakur,50,418000.0,23800.0,577000.0,776000.0,204000.0,496000.0,5080000.0,moderate
Varsha Kar,31,600000.0,21000.0,401000.0,1486000.0,583000.0,273000.0,6555000.0,moderate
Jeet Padmanabhan,34,540000.0,36100.0,102000.0,606000.0,52000.0,1322000.0,1163000.0,moderate
Chandani Venkataraman,32,747000.0,35800.0,683000.0,1199000.0,222000.0,2982000.0,5775000.0,moderate
Noah Bhakta,53,695000.0,43500.0,141000.0,1616000.0,236000.0,2027000.0,4808000.0,moderate
Vansha Ghose,23,267000.0,11100.0,267000.0,167000.0,7000.0,34000.0,1100000.0,aggressive
Jason Mishra,35,890000.0,37400.0,1332000.0,1630000.0,709000.0,1064000.0,4693000.0,conservative
Kiaan Magar,32,453000.0,31400.0,466000.0,1054000.0,381000.0,999000.0,5617000.0,moderate
Yug Loyal,32,750000.0,37400.0,266000.0,117000.0,372000.0,1508000.0,888000.0,moderate
Alexander Patil,29,448000.0,14200.0,112000.0,341000.0,428000.0,1562000.0,1811000.0,moderate
Rajeshri Bhatia,56,1473000.0,94300.0,835000.0,112000.0,1686000.0,1294000.0,3350000.0,conservative
Aarna Ben,36,973000.0,37600.0,254000.0,19000.0,860000.0,1799000.0,957000.0,conservative
Falguni Sane,37,1152000.0,75800.0,1009000.0,1651000.0,931000.0,3087000.0,7930000.0,moderate
Gaurav Solanki,36,816000.0,55000.0,967000.0,1715000.0,440000.0,4014000.0,9586000.0,moderate
Gayathri Lata,59,1200000.0,38600.0,1205000.0,1379000.0,797000.0,5551000.0,5498000.0,aggressive
Ekaraj Buch,34,613000.0,32800.0,579000.0,1142000.0,212000.0,1170000.0,5131000.0,moderate
Maanav Narayanan,34,900000.0,63100.0,613000.0,517000.0,264000.0,1503000.0,3343000.0,moderate
Sanaya Chad,34,504000.0,34200.0,151000.0,1265000.0,16000.0,2393000.0,3649000.0,moderate
Jonathan Mital,34,676000.0,34500.0,659000.0,735000.0,390000.0,2912000.0,4067000.0,conservative
Ekapad Kothari,25,354000.0,20400.0,233000.0,751000.0,96000.0,1257000.0,3335000.0,conservative
Pahal Vora,44,1032000.0,56100.0,509000.0,402000.0,579000.0,3208000.0,1793000.0,moderate
Anirudh Ben,22,211000.0,7900.0,212000.0,518000.0,206000.0,769000.0,2877000.0,conservative
Yutika Lanka,30,303000.0,17100.0,181000.0,471000.0,133000.0,1075000.0,1742000.0,aggressive
Jyoti Nath,29,654000.0,28200.0,192000.0,1904000.0,253000.0,2736000.0,6775000.0,moderate
Harish Ghosh,33,960000.0,41500.0,721000.0,1167000.0,515000.0,3473000.0,7111000.0,moderate
Faqid Chanda,50,684000.0,31900.0,321000.0,1791000.0,407000.0,2224000.0,8282000.0,moderate
Jasmit Tara,44,1217000.0,78700.0,1355000.0,1505000.0,398000.0,5700000.0,8485000.0,moderate
Varsha Yohannan,59,2330000.0,91100.0,276000.0,754000.0,1677000.0,10959000.0,4016000.0,aggressive
Sudiksha Modi,35,930000.0,36800.0,1197000.0,1918000.0,32000.0,1938000.0,9156000.0,moderate
Urishilla Goda,57,1318000.0,38800.0,948000.0,723000.0,769000.0,6580000.0,3572000.0,aggressive
Nicholas Bhatia,23,241000.0,8600.0,18000.0,578000.0,188000.0,474000.0,1716000.0,moderate
Ishani Rao,41,993000.0,69500.0,242000.0,998000.0,556000.0,1236000.0,2226000.0,moderate
Yochana Chaudhari,52,1472000.0,69500.0,2092000.0,3340000.0,1728000.0,1526000.0,18005000.0,moderate
Mekhala Gour,42,1034000.0,38600.0,857000.0,1493000.0,192000.0,615000.0,4902000.0,conservative
Hiral Dhar,57,1432000.0,99400.0,1667000.0,2307000.0,779000.0,2613000.0,10086000.0,moderate
Jeremiah Chakraborty,33,469000.0,14200.0,624000.0,1034000.0,164000.0,2270000.0,4048000.0,moderate
Chanchal Sibal,23,388000.0,19100.0,200000.0,774000.0,421000.0,630000.0,2036000.0,conservative
Tristan Bahri,51,1551000.0,97200.0,1308000.0,3091000.0,334000.0,7131000.0,14517000.0,conservative
Dhriti Ramakrishnan,24,397000.0,24400.0,394000.0,785000.0,248000.0,213000.0,2709000.0,moderate
Zansi Varughese,51,1367000.0,50600.0,1736000.0,2400000.0,696000.0,1001000.0,15942000.0,moderate
Chandresh Bala,49,2241000.0,131500.0,1477000.0,5427000.0,2467000.0,1827000.0,10471000.0,moderate
Charles Kale,54,1141000.0,62900.0,1632000.0,1027000.0,763000.0,3135000.0,7003000.0,conservative
Mohammed Panchal,40,1456000.0,83400.0,1355000.0,793000.0,814000.0,7221000.0,5715000.0,conservative
Anamika Bhagat,56,1152000.0,46400.0,1517000.0,2541000.0,811000.0,1175000.0,12017000.0,moderate
Janya Date,28,752000.0,47300.0,128000.0,1218000.0,642000.0,1255000.0,2423000.0,conservative
Shravya Maharaj,38,1324000.0,69500.0,956000.0,3577000.0,51000.0,5649000.0,16555000.0,moderate
Tanmayi Kalla,26,397000.0,23600.0,123000.0,1149000.0,118000.0,1054000.0,2614000.0,moderate
Eesha Khurana,51,2352000.0,160700.0,3227000.0,6118000.0,665000.0,4055000.0,22962000.0,moderate
Tara Taneja,49,1467000.0,95100.0,573000.0,2410000.0,732000.0,3101000.0,8685000.0,moderate
Nitesh Dani,52,993000.0,61300.0,1076000.0,2247000.0,687000.0,3650000.0,5024000.0,moderate
Aarush Brar,51,1154000.0,47600.0,163000.0,1157000.0,1268000.0,2091000.0,4035000.0,conservative
Ekantika Sawhney,33,1018000.0,32000.0,347000.0,45000.0,691000.0,3371000.0,787000.0,moderate
Vedika Malhotra,24,511000.0,27100.0,263000.0,1196000.0,111000.0,2046000.0,4962000.0,conservative
Bhavna Vaidya,57,1053000.0,32200.0,1246000.0,2469000.0,664000.0,299000.0,8243000.0,moderate
Hamsini Tak,40,886000.0,52200.0,367000.0,21000.0,456000.0,3322000.0,1165000.0,aggressive
Nimrat Shankar,25,435000.0,26000.0,537000.0,1127000.0,337000.0,2054000.0,4575000.0,moderate
Kashvi Doctor,57,1277000.0,67200.0,1524000.0,3377000.0,976000.0,513000.0,18147000.0,conservative
Zansi Sarkar,59,3640000.0,131700.0,5419000.0,3501000.0,2884000.0,1487000.0,21319000.0,moderate
Jason Thaman,38,933000.0,61300.0,963000.0,48000.0,1117000.0,2871000.0,2786000.0,conservative
Ishanvi Mitra,51,1287000.0,69500.0,1254000.0,3382000.0,43000.0,4353000.0,13156000.0,conservative
Kabir Kanda,23,508000.0,25700.0,468000.0,107000.0,465000.0,1174000.0,1022000.0,moderate
Chanchal Tiwari,25,356000.0,18800.0,74000.0,248000.0,365000.0,1665000.0,920000.0,moderate
Maya Bera,32,925000.0,30200.0,735000.0,1506000.0,272000.0,586000.0,6102000.0,moderate
Gaurangi Seshadri,46,636000.0,38200.0,817000.0,1558000.0,578000.0,377000.0,4578000.0,conservative
Avi Puri,27,405000.0,12800.0,32000.0,950000.0,51000.0,21000.0,2999000.0,conservative
Aarini Sura,23,484000.0,25800.0,113000.0,989000.0,315000.0,1989000.0,3062000.0,moderate
Ekaraj Yohannan,47,2036000.0,73700.0,1875000.0,5062000.0,788000.0,918000.0,12854000.0,moderate
Krishna Nadkarni,51,1003000.0,37900.0,1282000.0,2062000.0,274000.0,3026000.0,10268000.0,conservative
Jatin Issac,50,937000.0,36400.0,464000.0,1793000.0,728000.0,4355000.0,6036000.0,aggressive
Waida Chawla,52,1647000.0,49000.0,2164000.0,829000.0,796000.0,434000.0,11265000.0,conservative
Dalbir Jayaraman,52,1086000.0,72000.0,586000.0,1433000.0,216000.0,637000.0,5747000.0,moderate
Zaitra Bhasin,44,974000.0,61000.0,706000.0,1319000.0,709000.0,4242000.0,4271000.0,aggressive
Yashodhara Chandra,41,1311000.0,39900.0,1877000.0,73000.0,797000.0,1819000.0,6537000.0,aggressive
Vedant Narain,54,1174000.0,37000.0,770000.0,1428000.0,60000.0,2479000.0,5626000.0,moderate
Kabir Memon,35,379000.0,23400.0,348000.0,258000.0,373000.0,1100000.0,2174000.0,moderate
Daksha Shah,25,257000.0,7600.0,361000.0,69000.0,304000.0,921000.0,1129000.0,aggressive
Lohit Randhawa,50,1284000.0,62500.0,556000.0,2104000.0,527000.0,1181000.0,5392000.0,conservative
Jagdish Maharaj,32,339000.0,11400.0,62000.0,241000.0,402000.0,1481000.0,832000.0,moderate
Inaya Nath,59,1437000.0,77300.0,2068000.0,821000.0,1717000.0,5562000.0,5080000.0,aggressive
Omisha Shere,37,507000.0,35900.0,437000.0,1197000.0,283000.0,230000.0,4062000.0,aggressive
Gaurika Thaker,54,2521000.0,91600.0,3657000.0,6127000.0,2785000.0,1364000.0,28510000.0,aggressive
Yashawini Cherian,23,715000.0,49400.0,934000.0,1418000.0,671000.0,2528000.0,7158000.0,moderate
Champak Pathak,47,811000.0,52900.0,740000.0,461000.0,812000.0,1917000.0,2931000.0,moderate
Upadhriti Nath,39,979000.0,68800.0,718000.0,1858000.0,144000.0,2215000.0,4871000.0,conservative
Aryan Jhaveri,39,639000.0,39000.0,477000.0,1367000.0,598000.0,695000.0,4242000.0,aggressive
Amrita Mittal,32,583000.0,37800.0,169000.0,408000.0,165000.0,2076000.0,1600000.0,moderate
Oscar Ray,58,2933000.0,158200.0,2076000.0,1170000.0,2631000.0,1673000.0,9301000.0,moderate
Turvi Raghavan,36,671000.0,43800.0,833000.0,873000.0,190000.0,1252000.0,6146000.0,aggressive
Advika Pathak,54,1285000.0,43400.0,1907000.0,1636000.0,1209000.0,4640000.0,5785000.0,conservative
Damini Mani,38,618000.0,37100.0,891000.0,284000.0,663000.0,3030000.0,3338000.0,aggressive
Dalaja Aurora,23,500000.0,27700.0,723000.0,288000.0,301000.0,531000.0,1985000.0,moderate
Ekapad Raj,55,464000.0,14700.0,36000.0,695000.0,241000.0,1475000.0,2711000.0,conservative
Nikita Mallick,29,467000.0,19300.0,373000.0,739000.0,82000.0,150000.0,3574000.0,moderate
Yash Deshmukh,32,640000.0,24400.0,218000.0,1033000.0,181000.0,854000.0,2723000.0,moderate
Vinaya Dugar,54,1127000.0,51900.0,1062000.0,3320000.0,1342000.0,544000.0,12939000.0,moderate
Raagini Devi,55,1968000.0,73700.0,2797000.0,234000.0,1726000.0,8174000.0,11107000.0,moderate
Riya Khalsa,56,2269000.0,92200.0,2998000.0,5352000.0,2094000.0,4743000.0,15564000.0,conservative
Ikbal Shroff,38,525000.0,21800.0,686000.0,554000.0,513000.0,2340000.0,2844000.0,conservative
Udyati Gade,50,2663000.0,144200.0,1545000.0,6015000.0,1865000.0,535000.0,20375000.0,aggressive
Samesh Desai,34,438000.0,15200.0,340000.0,966000.0,232000.0,1529000.0,2772000.0,moderate
Lila Murthy,50,2009000.0,78800.0,922000.0,3736000.0,839000.0,5167000.0,8541000.0,moderate
Robert Ramachandran,41,1017000.0,43100.0,868000.0,1926000.0,33000.0,3527000.0,5525000.0,conservative
Avi Balay,23,281000.0,13500.0,138000.0,559000.0,273000.0,1358000.0,1624000.0,moderate
Wahab Chakraborty,37,715000.0,22000.0,874000.0,1604000.0,742000.0,3477000.0,8424000.0,aggressive
Hitesh Rana,39,885000.0,62700.0,640000.0,349000.0,364000.0,3676000.0,3914000.0,moderate
Falan Dyal,31,662000.0,27600.0,705000.0,717000.0,409000.0,697000.0,2899000.0,moderate
Meera Chakraborty,36,572000.0,23500.0,752000.0,1445000.0,397000.0,2172000.0,7763000.0,aggressive
Gagan Bahl,41,889000.0,46500.0,431000.0,1461000.0,701000.0,4255000.0,4946000.0,aggressive
Indali Patil,23,256000.0,16600.0,244000.0,105000.0,200000.0,443000.0,626000.0,aggressive
Utkarsh Batra,27,310000.0,14900.0,396000.0,894000.0,73000.0,541000.0,3864000.0,aggressive
Upadhriti Gade,51,988000.0,39100.0,1411000.0,2928000.0,814000.0,2361000.0,10752000.0,moderate
Waida Muni,35,505000.0,26600.0,145000.0,777000.0,456000.0,1755000.0,2091000.0,aggressive
Warda Basak,45,954000.0,47000.0,990000.0,1526000.0,20000.0,1182000.0,6110000.0,moderate
Anirudh Devan,43,1204000.0,56300.0,820000.0,1055000.0,893000.0,952000.0,5211000.0,aggressive
Dayamai Dar,42,1043000.0,73200.0,484000.0,1615000.0,522000.0,1494000.0,5766000.0,aggressive
Karan Keer,37,1646000.0,116300.0,459000.0,4784000.0,1748000.0,5313000.0,13057000.0,moderate
Matthew Garde,40,429000.0,22600.0,386000.0,328000.0,486000.0,90000.0,1264000.0,conservative
Oscar Devan,53,1632000.0,52200.0,872000.0,1491000.0,1143000.0,7569000.0,6600000.0,aggressive
Darsh Kumar,58,1564000.0,82600.0,1593000.0,4211000.0,750000.0,4360000.0,21744000.0,moderate
Jai Sampath,31,818000.0,56300.0,374000.0,943000.0,921000.0,434000.0,3279000.0,aggressive
Tanish Dayal,47,1510000.0,102300.0,77000.0,4406000.0,489000.0,5460000.0,12797000.0,moderate
Vansha Char,58,1472000.0,56200.0,1711000.0,1544000.0,870000.0,2110000.0,10045000.0,moderate
Vrinda Gour,22,319000.0,11800.0,91000.0,4000.0,135000.0,1223000.0,244000.0,aggressive
Chatresh Gera,51,1014000.0,36000.0,422000.0,2901000.0,187000.0,4463000.0,11589000.0,conservative
Upma Raghavan,40,1153000.0,73000.0,451000.0,820000.0,1237000.0,2904000.0,2014000.0,moderate
Kamala Kashyap,58,808000.0,40100.0,441000.0,1683000.0,243000.0,746000.0,3810000.0,aggressive
Luke Parekh,43,1358000.0,58700.0,1024000.0,193000.0,1296000.0,3208000.0,1908000.0,moderate
Saksham Ravel,53,1374000.0,58700.0,1687000.0,3084000.0,1242000.0,3924000.0,18349000.0,moderate
Irya Kashyap,28,430000.0,17500.0,427000.0,284000.0,344000.0,773000.0,1239000.0,moderate
Ijaya Amble,27,438000.0,28900.0,115000.0,1052000.0,57000.0,1685000.0,4114000.0,moderate
Ishani Taneja,57,1442000.0,66700.0,456000.0,4182000.0,693000.0,1957000.0,8062000.0,moderate
Hemang Agate,42,1575000.0,62000.0,2013000.0,214000.0,1752000.0,6626000.0,5780000.0,aggressive
Harish Rajagopalan,43,3210000.0,188600.0,1323000.0,3544000.0,1410000.0,7022000.0,13916000.0,moderate
Jack Deol,28,782000.0,43500.0,287000.0,1679000.0,19000.0,2293000.0,6824000.0,aggressive
Chakradev Bala,30,476000.0,28100.0,26000.0,1423000.0,414000.0,133000.0,2739000.0,aggressive
Azaan Lalla,53,1727000.0,109500.0,2025000.0,1881000.0,1425000.0,1815000.0,12205000.0,conservative
Odika Doshi,33,867000.0,28900.0,972000.0,2588000.0,604000.0,1901000.0,13069000.0,aggressive
Xalak Ray,44,774000.0,22600.0,429000.0,2088000.0,337000.0,2860000.0,9745000.0,conservative
Balendra Mangat,34,463000.0,14500.0,28000.0,999000.0,179000.0,2249000.0,4065000.0,aggressive
Hritik Sharaf,32,636000.0,37300.0,756000.0,729000.0,175000.0,231000.0,5670000.0,moderate
Frederick Brar,28,677000.0,46100.0,131000.0,1090000.0,481000.0,3171000.0,2893000.0,moderate
Ekansh Sen,57,868000.0,37300.0,623000.0,1876000.0,1038000.0,1337000.0,4978000.0,moderate
Peter Sanghvi,57,1185000.0,73100.0,1503000.0,2438000.0,1114000.0,5823000.0,10071000.0,aggressive
Zaitra Tara,26,538000.0,32000.0,217000.0,465000.0,423000.0,120000.0,1387000.0,aggressive
Libni Hari,35,766000.0,53600.0,460000.0,1280000.0,523000.0,1949000.0,6647000.0,conservative
Tanish Mammen,43,1699000.0,82900.0,1713000.0,4256000.0,1438000.0,6605000.0,15815000.0,moderate
Osha Sodhi,36,482000.0,17400.0,495000.0,687000.0,290000.0,845000.0,2689000.0,conservative
Darika Madan,49,2836000.0,173100.0,2045000.0,4818000.0,2884000.0,13808000.0,26080000.0,conservative
Guneet Dash,31,359000.0,22700.0,244000.0,353000.0,251000.0,1660000.0,1342000.0,conservative
Nachiket Sandal,24,182000.0,10700.0,120000.0,87000.0,54000.0,301000.0,568000.0,moderate
Mohini Kade,34,705000.0,45900.0,532000.0,140000.0,477000.0,14000.0,1778000.0,conservative
Yash Malhotra,44,719000.0,32100.0,397000.0,876000.0,212000.0,630000.0,4578000.0,moderate
Triveni Barad,28,503000.0,29100.0,212000.0,953000.0,323000.0,82000.0,3159000.0,aggressive
Qadim Kapoor,53,1350000.0,54200.0,686000.0,3078000.0,1303000.0,4588000.0,8959000.0,moderate
Akshay Mangal,22,280000.0,13400.0,208000.0,71000.0,244000.0,197000.0,505000.0,conservative
Xavier Chada,24,276000.0,10800.0,167000.0,264000.0,90000.0,662000.0,1228000.0,aggressive
Kritika Ganesh,41,1123000.0,40000.0,1010000.0,2722000.0,983000.0,1052000.0,11808000.0,moderate
Azad Reddy,41,864000.0,26500.0,834000.0,291000.0,128000.0,3745000.0,2415000.0,moderate
Joshua Comar,33,1008000.0,57600.0,1506000.0,3004000.0,781000.0,1484000.0,14254000.0,aggressive
Ladli Rajagopal,31,577000.0,37900.0,544000.0,1095000.0,218000.0,2013000.0,4352000.0,conservative
Aarini Gole,24,264000.0,11200.0,294000.0,744000.0,196000.0,773000.0,1670000.0,conservative
Nathan Jayaraman,47,651000.0,30600.0,125000.0,1426000.0,674000.0,1222000.0,2497000.0,conservative
Hardik Bera,36,744000.0,21800.0,858000.0,2151000.0,119000.0,2827000.0,4960000.0,conservative
Wridesh Toor,26,282000.0,13100.0,222000.0,563000.0,236000.0,161000.0,1993000.0,conservative
Ethan D’Alia,37,514000.0,21000.0,672000.0,413000.0,421000.0,1827000.0,3852000.0,moderate
Aachal Khalsa,57,1834000.0,97400.0,2674000.0,4403000.0,1666000.0,1646000.0,16317000.0,conservative
Ishwar Koshy,31,330000.0,22100.0,127000.0,224000.0,384000.0,135000.0,1078000.0,moderate
Oliver Butala,55,2385000.0,119900.0,3331000.0,4043000.0,1382000.0,11543000.0,26636000.0,conservative
Luke Chahal,31,650000.0,37300.0,666000.0,727000.0,106000.0,559000.0,4039000.0,moderate
Aadi Bora,29,537000.0,31400.0,602000.0,1287000.0,448000.0,711000.0,7195000.0,moderate
Damini Krishnamurthy,31,428000.0,15200.0,315000.0,975000.0,280000.0,22000.0,2923000.0,conservative
Diya Ramachandran,34,941000.0,41000.0,531000.0,2439000.0,917000.0,3185000.0,8234000.0,aggressive
Shravya Sama,26,440000.0,14900.0,532000.0,326000.0,419000.0,1672000.0,2456000.0,conservative
Atharv Nair,44,842000.0,40000.0,69000.0,2520000.0,741000.0,87000.0,5017000.0,conservative
Dayita Boase,34,772000.0,51100.0,644000.0,1865000.0,368000.0,1996000.0,6896000.0,moderate
Zilmil Varghese,49,691000.0,34000.0,109000.0,802000.0,394000.0,2930000.0,2853000.0,aggressive
Ladli Bala,40,525000.0,25300.0,220000.0,201000.0,577000.0,2066000.0,736000.0,moderate
Diya Kaur,38,581000.0,22000.0,640000.0,609000.0,304000.0,2335000.0,3877000.0,moderate
Qadim Srinivas,39,1011000.0,42600.0,1157000.0,322000.0,712000.0,345000.0,4161000.0,moderate
Lakshmi Rajagopalan,27,474000.0,32300.0,635000.0,875000.0,389000.0,671000.0,3666000.0,aggressive
Hemang Devan,49,1797000.0,75100.0,1954000.0,609000.0,250000.0,4682000.0,6288000.0,moderate
Dhriti Zachariah,25,294000.0,17500.0,302000.0,380000.0,271000.0,751000.0,2482000.0,conservative
Mahika Mandal,49,1522000.0,47100.0,2162000.0,3048000.0,27000.0,5765000.0,20362000.0,conservative
Jhalak Chakrabarti,59,1533000.0,52900.0,1271000.0,2084000.0,1807000.0,7049000.0,7999000.0,aggressive
Sathvik Som,51,945000.0,39800.0,943000.0,2499000.0,645000.0,3387000.0,9110000.0,conservative
Omkaar Vala,39,1024000.0,68300.0,1340000.0,740000.0,207000.0,2466000.0,5627000.0,moderate
Simon Sethi,33,669000.0,25600.0,774000.0,1051000.0,630000.0,1975000.0,5719000.0,moderate
Ati Rajan,55,1167000.0,69400.0,1361000.0,3197000.0,1183000.0,22000.0,9581000.0,conservative
Vedika Sachdev,31,624000.0,22600.0,517000.0,661000.0,153000.0,1406000.0,2817000.0,conservative
Isha Morar,40,889000.0,48600.0,725000.0,1261000.0,44000.0,505000.0,3672000.0,aggressive
Tripti Gade,51,1246000.0,66800.0,1234000.0,3487000.0,784000.0,4557000.0,7177000.0,aggressive
Darsh Arya,57,1320000.0,72700.0,1407000.0,1977000.0,1015000.0,5157000.0,6660000.0,aggressive
Riya Ramanathan,56,944000.0,38800.0,795000.0,2448000.0,191000.0,4718000.0,5230000.0,moderate
Yasti Raj,25,416000.0,14900.0,133000.0,1174000.0,280000.0,963000.0,2752000.0,conservative
Isaiah More,56,1125000.0,74400.0,461000.0,864000.0,711000.0,490000.0,3181000.0,moderate
Frado Sharaf,26,308000.0,16300.0,236000.0,726000.0,319000.0,214000.0,1597000.0,moderate
Teerth Sangha,44,984000.0,37400.0,340000.0,1930000.0,963000.0,4466000.0,8855000.0,moderate
Sarthak Pant,57,1972000.0,91500.0,1310000.0,5837000.0,312000.0,1931000.0,13130000.0,moderate
Unni Jani,46,1217000.0,38900.0,321000.0,2138000.0,1033000.0,2209000.0,8952000.0,moderate
Damini Mahajan,58,1295000.0,63400.0,339000.0,3080000.0,781000.0,864000.0,11236000.0,conservative
Xalak Behl,35,618000.0,28900.0,787000.0,641000.0,346000.0,2530000.0,4888000.0,moderate
Sathvik Rastogi,33,856000.0,29700.0,716000.0,1557000.0,167000.0,1289000.0,4672000.0,moderate
David Chaudhry,34,311000.0,14800.0,367000.0,726000.0,279000.0,579000.0,4205000.0,moderate
Wriddhish Jain,35,998000.0,55700.0,67000.0,2895000.0,1040000.0,3705000.0,6147000.0,moderate
Lila Khatri,47,610000.0,41400.0,283000.0,461000.0,150000.0,1822000.0,1157000.0,moderate
Ojasvi Borde,39,545000.0,31900.0,41000.0,129000.0,19000.0,1623000.0,321000.0,aggressive
Lopa Radhakrishnan,50,1069000.0,53600.0,59000.0,3131000.0,781000.0,271000.0,7579000.0,conservative
Reyansh Chopra,37,1763000.0,108000.0,170000.0,3187000.0,2076000.0,1924000.0,5711000.0,aggressive
Teerth Khatri,33,1232000.0,50300.0,993000.0,64000.0,1004000.0,1697000.0,3730000.0,conservative
Anita Gokhale,29,698000.0,39800.0,127000.0,1089000.0,212000.0,3472000.0,3528000.0,moderate
Brijesh Bhargava,42,1133000.0,33300.0,1368000.0,3182000.0,1187000.0,1273000.0,17366000.0,conservative
Chaaya Randhawa,56,776000.0,25000.0,620000.0,2292000.0,501000.0,1448000.0,8645000.0,moderate
Abeer Bhakta,54,1500000.0,82800.0,609000.0,1466000.0,918000.0,1444000.0,3442000.0,moderate
Ranbir Bandi,31,507000.0,18900.0,642000.0,1189000.0,35000.0,1202000.0,5202000.0,moderate
Ojasvi Acharya,40,699000.0,40400.0,551000.0,962000.0,51000.0,0.0,2567000.0,conservative
Zinal Bala,48,1277000.0,71100.0,713000.0,1525000.0,888000.0,5131000.0,8610000.0,conservative
Edhitha Prabhakar,45,937000.0,29800.0,818000.0,2131000.0,907000.0,4136000.0,9264000.0,conservative
